SourceFile,Tags,Unique Tags
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0375.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands,tank tops","tank tops,youth apparel,youth footwear,shorts,apparel,practicing,basketball courts,tee shirts,dribbling,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0376.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands,tank tops","tank tops,youth apparel,youth footwear,shorts,apparel,practicing,basketball courts,tee shirts,dribbling,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0408.JPG,"team sports,basketball,gymnasiums,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,sitting,waiting,small group,3-5 people,apparel,youth apparel,shirts,tee shirts,shorts","youth apparel,shorts,apparel,bleachers,practicing,tee shirts,athletes,small group,gymnasiums,3-5 people,young athletes,sitting,children,team sports,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0427.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,shirts,tee shirts,shorts","youth apparel,shorts,apparel,practicing,basketball courts,dribbling,tee shirts,athletes,gymnasiums,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0460.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,apparel,youth apparel,practicing,practice,standing,1 person with others,shirts,tee shirts","youth apparel,standing,apparel,1 person with others,practicing,basketball courts,tee shirts,gymnasiums,athletes,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0471.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","standing,shorts,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0472.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","standing,shorts,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0473.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","standing,shorts,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0576.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","standing,shorts,bleachers,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0611.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,sitting,waiting,cell phones,1 person with others,apparel,youth apparel,shirts,tee shirts,shorts","youth apparel,shorts,apparel,1 person with others,bleachers,practicing,basketball courts,tee shirts,athletes,gymnasiums,young athletes,sitting,children,team sports,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0616.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,dribbling,1 person with others,apparel,youth apparel,shorts,shirts,tank tops","tank tops,youth apparel,shorts,apparel,1 person with others,practicing,basketball courts,dribbling,athletes,gymnasiums,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0632.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,basketballs,bleachers,practicing,practice,standing,coaching,listening,large group,10+ people,apparel,youth apparel,shirts,tee shirts,men's apparel","youth apparel,standing,men,bleachers,apparel,practicing,basketball courts,tee shirts,athletes,gymnasiums,men's apparel,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0647.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,standing,medium group,6-9 people,apparel,youth apparel,shirts,tee shirts,accessories,headbands","youth apparel,standing,6-9 people,apparel,medium group,practicing,basketball courts,tee shirts,athletes,gymnasiums,headbands,young athletes,shirts,accessories,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0674.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,practicing,practice,stretching,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,practicing,basketball courts,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0692.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,practicing,practice,stretching,large group,10+ people,apparel,youth apparel,shirts,tee shirts,shorts","youth apparel,shorts,apparel,practicing,basketball courts,tee shirts,athletes,gymnasiums,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0724.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,practicing,practice,standing,coaching,listening,medium group,6-9 people,apparel,youth apparel,shirts,tee shirts,shorts,men's apparel","youth apparel,standing,men,shorts,apparel,practicing,medium group,basketball courts,tee shirts,athletes,gymnasiums,men's apparel,young athletes,shirts,6-9 people,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0783.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,shooting,1 person with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","youth apparel,youth footwear,shorts,1 person with others,bleachers,apparel,practicing,basketball courts,tee shirts,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0784.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,standing,shooting,1 person with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","standing,shorts,1 person with others,bleachers,basketball courts,tee shirts,footwear,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,children,team sports,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0785.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,standing,large group,10+ people,apparel,youth apparel,shirts,tee shirts,accessories,headbands","youth apparel,standing,apparel,bleachers,practicing,basketball courts,tee shirts,athletes,gymnasiums,headbands,young athletes,shirts,accessories,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0808.JPG,"team sports,basketball,gymnasiums,young athletes,children,youths,males,boys,athletes,bleachers,practicing,practice,sitting,waiting,small group,3-5 people,apparel,youth apparel,shirts,tee shirts,shorts","youth apparel,shorts,apparel,bleachers,practicing,tee shirts,athletes,small group,gymnasiums,3-5 people,young athletes,sitting,children,team sports,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0811.JPG,"team sports,basketball,gymnasiums,young athletes,children,youths,males,boys,athletes,bleachers,practicing,practice,sitting,waiting,small group,3-5 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,bleachers,practicing,tee shirts,athletes,small group,gymnasiums,footwear,3-5 people,young athletes,sitting,children,team sports,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0812.JPG,"team sports,basketball,gymnasiums,young athletes,children,youths,males,boys,athletes,bleachers,practicing,practice,sitting,waiting,small group,3-5 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,bleachers,practicing,tee shirts,athletes,small group,gymnasiums,footwear,3-5 people,young athletes,sitting,children,team sports,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0838.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,dribbling,1 person with others,apparel,youth apparel,footwear,youth footwear,shorts","youth footwear,youth apparel,shorts,apparel,1 person with others,bleachers,practicing,basketball courts,dribbling,athletes,gymnasiums,footwear,young athletes,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0879.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,practicing,practice,coaching,listening,2 people with others,apparel,youth apparel,shirts,tee shirts,men's apparel","youth apparel,men,apparel,practicing,basketball courts,tee shirts,athletes,gymnasiums,men's apparel,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0888.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,basketballs,bleachers,practicing,practice,standing,1 person with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,men's apparel,tank tops","tank tops,standing,shorts,1 person with others,bleachers,men,basketball courts,tee shirts,footwear,men's apparel,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,children,team sports,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0926.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,basketballs,practicing,practice,medium group,6-9 people,apparel,youth apparel,shirts,tee shirts,men's apparel","youth apparel,men,apparel,medium group,practicing,basketball courts,tee shirts,athletes,gymnasiums,men's apparel,young athletes,shirts,6-9 people,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_1000.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,men,coaches,athletes,practicing,practice,2 people with others,apparel,youth apparel,men's apparel,accessories,headbands","youth apparel,men,apparel,practicing,basketball courts,athletes,gymnasiums,headbands,men's apparel,young athletes,accessories,females,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_1024.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,men,coaches,athletes,basketballs,practicing,practice,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,men's apparel","shorts,men,basketball courts,tee shirts,footwear,men's apparel,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,females,children,team sports,medium group,dribbling,young athletes,shirts"
